"time","station","Cond","DOpct","Sal","Temp","Turb","pH"
2024-04-01 23:45:00.000 -0400,Ada,407.3,134.8,0.27,10.61,16.65,7.78
2024-04-02 00:00:00.000 -0400,Ada,407.8,127.7,0.27,10.58,18.03,7.78
2024-04-02 00:15:00.000 -0400,Ada,405.3,127.9,0.27,10.54,16.11,7.77
2024-04-02 00:30:00.000 -0400,Ada,410.5,128.9,0.28,10.61,17.29,7.79
2024-04-02 00:45:00.000 -0400,Ada,408.4,130.0,0.27,10.58,16.78,7.81
2024-04-02 01:00:00.000 -0400,Ada,410.3,132.7,0.28,10.58,15.88,7.86
2024-04-02 01:15:00.000 -0400,Ada,412.1,131.8,0.28,10.57,13.57,7.84
2024-04-02 01:30:00.000 -0400,Ada,411.2,132.2,0.28,10.56,16.56,7.88
2024-04-02 01:45:00.000 -0400,Ada,413.7,134.2,0.28,10.56,13.26,7.91
2024-04-02 02:00:00.000 -0400,Ada,415.2,131.3,0.28,10.54,17.76,7.93
2024-04-02 02:15:00.000 -0400,Ada,415.5,128.5,0.28,10.54,17.58,7.92
2024-04-02 02:30:00.000 -0400,Ada,414.3,132.8,0.28,10.51,19.06,7.92
2024-04-02 02:45:00.000 -0400,Ada,415.4,127.4,0.28,10.47,13.3,7.92
2024-04-02 03:00:00.000 -0400,Ada,413.4,128.2,0.28,10.46,19.5,7.92
2024-04-02 03:15:00.000 -0400,Ada,414.8,128.2,0.28,10.43,15.01,7.91
2024-04-02 03:30:00.000 -0400,Ada,413.6,127.8,0.28,10.42,15.32,7.92
2024-04-02 03:45:00.000 -0400,Ada,412.3,129.0,0.28,10.39,15.86,7.92
2024-04-02 04:00:00.000 -0400,Ada,412.5,128.1,0.28,10.38,17.12,7.92
2024-04-02 04:15:00.000 -0400,Ada,412.4,129.1,0.28,10.36,15.39,7.91
2024-04-02 04:30:00.000 -0400,Ada,412.1,128.4,0.28,10.34,19.46,7.92
2024-04-02 04:45:00.000 -0400,Ada,412.0,127.2,0.28,10.32,16.82,7.91
2024-04-02 05:00:00.000 -0400,Ada,411.8,127.3,0.28,10.31,19.55,7.9
2024-04-02 05:15:00.000 -0400,Ada,411.3,127.8,0.28,10.3,18.2,7.9
2024-04-02 05:30:00.000 -0400,Ada,411.4,126.3,0.28,10.29,16.17,7.9
2024-04-02 05:45:00.000 -0400,Ada,411.2,127.2,0.28,10.27,16.75,7.89
2024-04-02 06:00:00.000 -0400,Ada,410.3,127.4,0.28,10.26,14.94,7.89
2024-04-02 06:15:00.000 -0400,Ada,410.3,126.3,0.28,10.25,16.32,7.89
2024-04-02 06:30:00.000 -0400,Ada,411.2,126.4,0.28,10.23,12.96,7.88
2024-04-02 06:45:00.000 -0400,Ada,411.1,127.3,0.28,10.22,32.0,7.89
2024-04-02 07:00:00.000 -0400,Ada,411.0,126.4,0.28,10.2,19.36,7.89
2024-04-02 07:15:00.000 -0400,Ada,410.7,125.3,0.28,10.19,17.33,7.88
2024-04-02 07:30:00.000 -0400,Ada,411.8,123.6,0.28,10.18,20.82,7.86
2024-04-02 07:45:00.000 -0400,Ada,409.8,126.0,0.28,10.16,24.27,7.88
2024-04-02 08:00:00.000 -0400,Ada,410.1,124.9,0.28,10.16,22.49,7.88
2024-04-02 08:15:00.000 -0400,Ada,411.1,123.9,0.28,10.16,16.05,7.87
2024-04-02 08:30:00.000 -0400,Ada,411.0,125.4,0.28,10.16,23.29,7.86
2024-04-02 08:45:00.000 -0400,Ada,410.5,127.7,0.28,10.15,20.39,7.87
2024-04-02 09:00:00.000 -0400,Ada,408.9,126.3,0.28,10.15,21.59,7.88
2024-04-02 09:15:00.000 -0400,Ada,408.6,131.4,0.28,10.13,32.1,7.91
2024-04-02 09:30:00.000 -0400,Ada,409.7,133.8,0.28,10.09,15.53,7.93
2024-04-02 09:45:00.000 -0400,Ada,409.6,130.1,0.28,10.14,27.11,7.91
2024-04-02 10:00:00.000 -0400,Ada,409.0,127.6,0.28,10.12,34.19,7.88
2024-04-02 10:15:00.000 -0400,Ada,409.0,130.7,0.28,10.12,41.59,7.89
2024-04-02 10:30:00.000 -0400,Ada,410.1,127.9,0.28,10.12,17.8,7.86
2024-04-02 10:45:00.000 -0400,Ada,409.2,128.1,0.28,10.14,44.25,7.87
2024-04-02 11:00:00.000 -0400,Ada,409.1,127.7,0.28,10.13,19.87,7.86
2024-04-02 11:15:00.000 -0400,Ada,409.6,128.0,0.28,10.13,30.13,7.87
2024-04-02 11:30:00.000 -0400,Ada,411.9,128.4,0.28,10.16,14.5,7.86
2024-04-02 11:45:00.000 -0400,Ada,409.8,126.5,0.28,10.14,19.25,7.82
2024-04-02 12:00:00.000 -0400,Ada,413.0,126.5,0.28,10.14,35.6,7.83
2024-04-02 12:15:00.000 -0400,Ada,409.9,127.4,0.28,10.13,46.55,7.83
2024-04-02 12:30:00.000 -0400,Ada,409.1,126.8,0.28,10.06,38.04,7.83
2024-04-02 12:45:00.000 -0400,Ada,409.3,127.4,0.28,10.1,59.43,7.82
2024-04-02 13:00:00.000 -0400,Ada,414.2,128.8,0.28,10.15,15.42,7.83
2024-04-02 13:15:00.000 -0400,Ada,408.5,131.4,0.28,10.07,22.21,7.85
2024-04-02 13:30:00.000 -0400,Ada,409.8,131.6,0.28,10.08,33.3,7.86
2024-04-02 13:45:00.000 -0400,Ada,409.7,131.9,0.28,10.06,61.64,7.85
2024-04-02 14:00:00.000 -0400,Ada,408.5,126.1,0.28,10.05,41.62,7.81
2024-04-02 14:15:00.000 -0400,Ada,409.0,128.0,0.28,10.05,18.88,7.8
2024-04-02 14:30:00.000 -0400,Ada,415.2,122.8,0.28,10.13,35.1,7.73
2024-04-02 14:45:00.000 -0400,Ada,413.7,124.6,0.28,10.09,19.72,7.72
2024-04-02 15:00:00.000 -0400,Ada,409.8,126.7,0.28,10.08,44.46,7.76
2024-04-02 15:15:00.000 -0400,Ada,415.0,124.5,0.28,10.12,33.21,7.73
2024-04-02 15:30:00.000 -0400,Ada,415.5,124.5,0.28,10.11,14.85,7.73
2024-04-02 15:45:00.000 -0400,Ada,420.8,123.2,0.29,10.16,38.09,7.7
2024-04-02 16:00:00.000 -0400,Ada,416.9,124.8,0.28,10.14,35.32,7.67
2024-04-02 16:15:00.000 -0400,Ada,417.5,122.9,0.28,10.16,38.37,7.68
2024-04-02 16:30:00.000 -0400,Ada,414.3,123.2,0.28,10.13,25.88,7.69
2024-04-02 16:45:00.000 -0400,Ada,415.9,123.2,0.28,10.14,60.3,7.71
2024-04-02 17:00:00.000 -0400,Ada,417.2,120.2,0.28,10.13,23.17,7.68
2024-04-02 17:15:00.000 -0400,Ada,413.9,122.4,0.28,10.12,15.25,7.68
2024-04-02 17:30:00.000 -0400,Ada,419.0,121.3,0.29,10.15,49.51,7.69
2024-04-02 17:45:00.000 -0400,Ada,413.0,121.6,0.28,10.08,38.12,7.69
2024-04-02 18:00:00.000 -0400,Ada,412.3,122.8,0.28,10.07,16.27,7.71
2024-04-02 18:15:00.000 -0400,Ada,411.7,121.6,0.28,10.03,59.22,7.72
2024-04-02 18:30:00.000 -0400,Ada,423.2,121.7,0.29,10.12,78.94,7.69
2024-04-02 18:45:00.000 -0400,Ada,412.0,121.5,0.28,10.07,22.52,7.69
2024-04-02 19:00:00.000 -0400,Ada,411.2,121.2,0.28,10.04,48.74,7.69
2024-04-02 19:15:00.000 -0400,Ada,410.2,121.0,0.28,10.02,14.78,7.69
2024-04-02 19:30:00.000 -0400,Ada,409.7,120.5,0.28,10.02,82.7,7.68
2024-04-02 19:45:00.000 -0400,Ada,413.3,122.2,0.28,10.02,72.43,7.66
2024-04-02 20:00:00.000 -0400,Ada,417.2,118.2,0.28,10.06,37.18,7.65
2024-04-02 20:15:00.000 -0400,Ada,414.2,121.2,0.28,10.01,43.98,7.66
2024-04-02 20:30:00.000 -0400,Ada,411.2,120.1,0.28,10.01,18.16,7.66
2024-04-02 20:45:00.000 -0400,Ada,412.0,119.1,0.28,9.98,16.19,7.65
2024-04-02 21:00:00.000 -0400,Ada,412.9,119.6,0.28,10.0,84.5,7.65
2024-04-02 21:15:00.000 -0400,Ada,412.9,120.0,0.28,9.97,18.22,7.67
2024-04-02 21:30:00.000 -0400,Ada,412.8,119.9,0.28,9.97,34.28,7.66
2024-04-02 21:45:00.000 -0400,Ada,413.5,117.9,0.28,9.96,17.89,7.65
2024-04-02 22:00:00.000 -0400,Ada,412.4,117.7,0.28,9.95,56.85,7.65
2024-04-02 22:15:00.000 -0400,Ada,413.2,117.9,0.28,9.95,38.48,7.65
2024-04-02 22:30:00.000 -0400,Ada,414.8,118.0,0.28,9.95,28.29,7.64
2024-04-02 22:45:00.000 -0400,Ada,410.3,117.4,0.28,9.92,68.34,7.64
2024-04-02 23:00:00.000 -0400,Ada,407.0,116.2,0.28,9.87,16.09,7.63
2024-04-02 23:15:00.000 -0400,Ada,410.6,115.6,0.28,9.88,19.92,7.62
2024-04-02 23:30:00.000 -0400,Ada,409.6,116.9,0.28,9.87,116.8,7.63
2024-04-02 23:45:00.000 -0400,Ada,403.8,114.8,0.28,9.81,51.64,7.63
2024-04-03 00:00:00.000 -0400,Ada,399.8,114.2,0.27,9.76,38.91,7.62
2024-04-03 00:15:00.000 -0400,Ada,397.9,114.0,0.27,9.75,44.62,7.61
2024-04-03 00:30:00.000 -0400,Ada,402.1,114.1,0.28,9.77,63.11,7.62
2024-04-03 00:45:00.000 -0400,Ada,402.1,114.6,0.28,9.75,59.69,7.61
2024-04-03 01:00:00.000 -0400,Ada,402.2,113.8,0.28,9.74,45.31,7.6
2024-04-03 01:15:00.000 -0400,Ada,404.0,113.9,0.28,9.71,96.2,7.6
2024-04-03 01:30:00.000 -0400,Ada,403.9,114.3,0.28,9.72,56.12,7.61
2024-04-03 01:45:00.000 -0400,Ada,402.5,114.0,0.28,9.71,17.7,7.61
2024-04-03 02:00:00.000 -0400,Ada,402.1,113.4,0.28,9.68,80.9,7.61
2024-04-03 02:15:00.000 -0400,Ada,401.6,112.3,0.28,9.67,23.94,7.6
2024-04-03 02:30:00.000 -0400,Ada,402.6,113.3,0.28,9.67,63.21,7.61
2024-04-03 02:45:00.000 -0400,Ada,404.1,113.5,0.28,9.68,51.64,7.61
2024-04-03 03:00:00.000 -0400,Ada,403.3,112.9,0.28,9.66,76.61,7.61
2024-04-03 03:15:00.000 -0400,Ada,403.6,112.8,0.28,9.65,28.52,7.61
2024-04-03 03:30:00.000 -0400,Ada,404.6,111.8,0.28,9.65,54.1,7.6
2024-04-03 03:45:00.000 -0400,Ada,404.8,110.7,0.28,9.62,17.9,7.59
2024-04-03 04:00:00.000 -0400,Ada,408.2,111.5,0.28,9.64,44.08,7.6
2024-04-03 04:15:00.000 -0400,Ada,406.3,111.2,0.28,9.62,92.9,7.6
2024-04-03 04:30:00.000 -0400,Ada,408.1,112.6,0.28,9.61,90.5,7.6
2024-04-03 04:45:00.000 -0400,Ada,406.1,110.0,0.28,9.6,23.69,7.59
2024-04-03 05:00:00.000 -0400,Ada,406.9,110.0,0.28,9.58,15.79,7.59
2024-04-03 05:15:00.000 -0400,Ada,407.5,110.2,0.28,9.58,21.91,7.59
2024-04-03 05:30:00.000 -0400,Ada,405.4,110.0,0.28,9.56,32.42,7.59
2024-04-03 05:45:00.000 -0400,Ada,404.7,109.9,0.28,9.53,32.07,7.59
2024-04-03 06:00:00.000 -0400,Ada,404.5,109.9,0.28,9.53,44.81,7.59
2024-04-03 06:15:00.000 -0400,Ada,404.1,109.7,0.28,9.5,17.47,7.58
2024-04-03 06:30:00.000 -0400,Ada,401.9,109.0,0.28,9.48,20.93,7.58
2024-04-03 06:45:00.000 -0400,Ada,400.2,109.6,0.28,9.47,86.3,7.58
2024-04-03 07:00:00.000 -0400,Ada,400.9,107.8,0.28,9.45,24.8,7.57
2024-04-03 07:15:00.000 -0400,Ada,389.5,107.7,0.27,9.35,24.03,7.56
2024-04-03 07:30:00.000 -0400,Ada,395.6,107.8,0.27,9.38,26.44,7.55
2024-04-03 07:45:00.000 -0400,Ada,385.6,107.4,0.27,9.3,93.5,7.54
2024-04-03 08:00:00.000 -0400,Ada,387.0,106.4,0.27,9.28,24.53,7.53
2024-04-03 08:15:00.000 -0400,Ada,390.2,106.4,0.27,9.24,74.48,7.52
2024-04-03 08:30:00.000 -0400,Ada,386.6,105.8,0.27,9.24,57.19,7.52
2024-04-03 08:45:00.000 -0400,Ada,381.2,105.3,0.27,9.18,20.12,7.52
2024-04-03 09:00:00.000 -0400,Ada,379.3,105.4,0.26,9.13,27.84,7.52
2024-04-03 09:15:00.000 -0400,Ada,381.2,105.0,0.27,9.16,97.6,7.51
2024-04-03 09:30:00.000 -0400,Ada,375.8,104.4,0.26,9.09,66.72,7.51
2024-04-03 09:45:00.000 -0400,Ada,379.0,104.5,0.26,9.09,25.16,7.51
2024-04-03 10:00:00.000 -0400,Ada,372.7,104.8,0.26,9.02,94.9,7.51
2024-04-03 10:15:00.000 -0400,Ada,362.6,102.4,0.25,8.91,31.6,7.48
2024-04-03 10:30:00.000 -0400,Ada,360.0,100.7,0.25,8.89,53.1,7.45
2024-04-03 10:45:00.000 -0400,Ada,348.5,99.4,0.25,8.79,42.53,7.43
2024-04-03 11:00:00.000 -0400,Ada,333.8,98.9,0.24,8.67,32.02,7.41
2024-04-03 11:15:00.000 -0400,Ada,337.3,97.9,0.24,8.68,40.16,7.39
2024-04-03 11:30:00.000 -0400,Ada,337.0,97.5,0.24,8.66,38.86,7.4
2024-04-03 11:45:00.000 -0400,Ada,350.6,98.7,0.25,8.73,16.76,7.4
2024-04-03 12:00:00.000 -0400,Ada,346.2,98.8,0.24,8.69,73.25,7.43
2024-04-03 12:15:00.000 -0400,Ada,343.3,99.0,0.24,8.68,19.27,7.45
2024-04-03 12:30:00.000 -0400,Ada,338.1,98.4,0.24,8.62,26.79,7.45
2024-04-03 12:45:00.000 -0400,Ada,337.0,98.8,0.24,8.6,26.08,7.45
2024-04-03 13:00:00.000 -0400,Ada,334.9,99.1,0.24,8.53,52.25,7.44
2024-04-03 13:15:00.000 -0400,Ada,325.6,98.2,0.23,8.39,84.7,7.45
2024-04-03 13:30:00.000 -0400,Ada,332.6,98.6,0.24,8.49,74.26,7.44
2024-04-03 13:45:00.000 -0400,Ada,337.0,99.1,0.24,8.54,74.48,7.46
2024-04-03 14:00:00.000 -0400,Ada,333.6,99.7,0.24,8.52,132.9,7.46
2024-04-03 14:15:00.000 -0400,Ada,340.1,99.5,0.24,8.54,53.57,7.48
2024-04-03 14:30:00.000 -0400,Ada,341.3,99.3,0.24,8.56,16.28,7.48
2024-04-03 14:45:00.000 -0400,Ada,334.1,99.5,0.24,8.48,75.4,7.48
2024-04-03 15:00:00.000 -0400,Ada,340.6,99.0,0.24,8.52,76.6,7.47
2024-04-03 15:15:00.000 -0400,Ada,335.9,99.5,0.24,8.47,89.0,7.47
2024-04-03 15:30:00.000 -0400,Ada,337.2,99.6,0.24,8.46,78.1,7.46
2024-04-03 15:45:00.000 -0400,Ada,333.6,99.0,0.24,8.4,23.32,7.45
2024-04-03 16:00:00.000 -0400,Ada,334.0,98.8,0.24,8.36,25.68,7.46
2024-04-03 16:15:00.000 -0400,Ada,330.2,98.6,0.23,8.32,92.9,7.47
2024-04-03 16:30:00.000 -0400,Ada,331.5,98.3,0.24,8.27,125.5,7.44
2024-04-03 16:45:00.000 -0400,Ada,328.0,98.0,0.23,8.26,106.4,7.44
2024-04-03 17:00:00.000 -0400,Ada,326.3,97.4,0.23,8.22,32.42,7.45
2024-04-03 17:15:00.000 -0400,Ada,323.0,97.6,0.23,8.19,21.74,7.43
2024-04-03 17:30:00.000 -0400,Ada,308.0,97.2,0.22,7.999,56.03,7.43
2024-04-03 17:45:00.000 -0400,Ada,320.2,97.5,0.23,8.09,158.7,7.41
2024-04-03 18:00:00.000 -0400,Ada,313.3,97.6,0.22,8.06,64.88,7.43
2024-04-03 18:15:00.000 -0400,Ada,318.6,96.8,0.23,8.1,104.9,7.44
2024-04-03 18:30:00.000 -0400,Ada,317.9,96.9,0.23,8.07,25.16,7.45
2024-04-03 18:45:00.000 -0400,Ada,319.5,97.6,0.23,8.08,22.83,7.45
2024-04-03 19:00:00.000 -0400,Ada,312.5,96.0,0.22,7.963,76.55,7.45
2024-04-03 19:15:00.000 -0400,Ada,299.2,96.3,0.22,7.853,144.4,7.43
2024-04-03 19:30:00.000 -0400,Ada,305.0,96.4,0.22,7.879,100.7,7.41
2024-04-03 19:45:00.000 -0400,Ada,304.0,96.0,0.22,7.87,80.9,7.42
2024-04-03 20:00:00.000 -0400,Ada,310.4,95.3,0.22,7.906,117.6,7.43
2024-04-03 20:15:00.000 -0400,Ada,304.4,95.8,0.22,7.857,46.74,7.44
2024-04-03 20:30:00.000 -0400,Ada,315.4,95.4,0.23,7.867,104.0,7.43
2024-04-03 20:45:00.000 -0400,Ada,318.9,95.7,0.23,7.965,111.3,7.44
2024-04-03 21:00:00.000 -0400,Ada,312.0,95.4,0.22,7.822,102.8,7.46
2024-04-03 21:15:00.000 -0400,Ada,307.6,95.1,0.22,7.819,101.0,7.46
2024-04-03 21:30:00.000 -0400,Ada,312.2,94.5,0.22,7.849,176.5,7.45
2024-04-03 21:45:00.000 -0400,Ada,320.0,94.6,0.23,7.867,55.83,7.44
2024-04-03 22:00:00.000 -0400,Ada,306.0,93.9,0.22,7.776,127.9,7.45
2024-04-03 22:15:00.000 -0400,Ada,310.9,93.8,0.22,7.795,140.2,7.45
2024-04-03 22:30:00.000 -0400,Ada,317.4,93.6,0.23,7.813,40.88,7.45
2024-04-03 22:45:00.000 -0400,Ada,306.5,93.4,0.22,7.697,27.09,7.45
2024-04-03 23:00:00.000 -0400,Ada,317.1,93.7,0.23,7.803,176.2,7.45
2024-04-03 23:15:00.000 -0400,Ada,317.2,93.5,0.23,7.772,119.2,7.45
2024-04-03 23:30:00.000 -0400,Ada,302.1,92.9,0.22,7.637,119.1,7.45
2024-04-03 23:45:00.000 -0400,Ada,301.4,92.3,0.22,7.624,87.3,7.44
2024-04-04 00:00:00.000 -0400,Ada,301.2,92.4,0.22,7.592,119.8,7.42
2024-04-04 00:15:00.000 -0400,Ada,291.2,92.4,0.21,7.449,72.43,7.4
2024-04-04 00:30:00.000 -0400,Ada,275.3,91.7,0.2,7.279,67.69,7.35
2024-04-04 00:45:00.000 -0400,Ada,284.1,91.5,0.21,7.381,28.1,7.34
2024-04-04 01:00:00.000 -0400,Ada,279.1,91.9,0.2,7.324,174.6,7.36
2024-04-04 01:15:00.000 -0400,Ada,278.7,91.3,0.2,7.31,142.1,7.36
2024-04-04 01:30:00.000 -0400,Ada,273.1,91.7,0.2,7.201,74.14,7.36
2024-04-04 01:45:00.000 -0400,Ada,272.1,90.3,0.2,7.213,35.21,7.35
2024-04-04 02:00:00.000 -0400,Ada,272.3,90.7,0.2,7.202,40.0,7.35
2024-04-04 02:15:00.000 -0400,Ada,274.8,90.7,0.2,7.213,84.5,7.37
2024-04-04 02:30:00.000 -0400,Ada,279.8,90.7,0.2,7.266,35.8,7.39
2024-04-04 02:45:00.000 -0400,Ada,278.5,89.7,0.2,7.236,38.96,7.41
2024-04-04 03:00:00.000 -0400,Ada,275.4,90.5,0.2,7.195,35.77,7.4
2024-04-04 03:15:00.000 -0400,Ada,275.5,90.3,0.2,7.179,65.38,7.4
2024-04-04 03:30:00.000 -0400,Ada,268.6,89.6,0.2,7.105,46.9,7.39
2024-04-04 03:45:00.000 -0400,Ada,266.4,89.4,0.2,7.07,80.7,7.38
2024-04-04 04:00:00.000 -0400,Ada,266.5,89.8,0.2,7.039,38.5,7.38
2024-04-04 04:15:00.000 -0400,Ada,267.8,89.7,0.2,7.125,120.2,7.39
2024-04-04 04:30:00.000 -0400,Ada,272.6,89.2,0.2,7.111,34.59,7.39
2024-04-04 04:45:00.000 -0400,Ada,278.3,90.1,0.2,7.139,42.67,7.41
2024-04-04 05:00:00.000 -0400,Ada,274.6,89.7,0.2,7.072,65.93,7.42
2024-04-04 05:15:00.000 -0400,Ada,276.5,89.9,0.2,7.104,33.61,7.39
2024-04-04 05:30:00.000 -0400,Ada,272.0,89.7,0.2,7.041,126.2,7.39
2024-04-04 05:45:00.000 -0400,Ada,265.1,89.4,0.19,6.947,63.37,7.4
2024-04-04 06:00:00.000 -0400,Ada,272.0,89.5,0.2,7.017,48.23,7.39
2024-04-04 06:15:00.000 -0400,Ada,272.3,89.3,0.2,6.998,172.3,7.4
2024-04-04 06:30:00.000 -0400,Ada,265.1,88.4,0.2,6.903,80.7,7.39
2024-04-04 06:45:00.000 -0400,Ada,268.6,87.5,0.2,6.929,33.19,7.38
2024-04-04 07:00:00.000 -0400,Ada,264.9,88.1,0.2,6.884,56.32,7.37
2024-04-04 07:15:00.000 -0400,Ada,269.3,88.2,0.2,6.932,63.39,7.38
2024-04-04 07:30:00.000 -0400,Ada,267.1,88.5,0.2,6.922,127.0,7.4
2024-04-04 07:45:00.000 -0400,Ada,269.6,88.6,0.2,6.932,32.9,7.4
2024-04-04 08:00:00.000 -0400,Ada,267.9,88.4,0.2,6.911,77.98,7.4
2024-04-04 08:15:00.000 -0400,Ada,267.6,88.6,0.2,6.888,42.43,7.4
2024-04-04 08:30:00.000 -0400,Ada,266.6,88.4,0.2,6.878,74.97,7.4
2024-04-04 08:45:00.000 -0400,Ada,265.7,88.6,0.2,6.865,87.4,7.4
2024-04-04 09:00:00.000 -0400,Ada,266.0,88.8,0.2,6.869,53.15,7.4
2024-04-04 09:15:00.000 -0400,Ada,265.2,88.6,0.2,6.869,59.3,7.4
2024-04-04 09:30:00.000 -0400,Ada,265.2,88.5,0.2,6.879,124.5,7.4
2024-04-04 09:45:00.000 -0400,Ada,266.0,88.8,0.2,6.906,55.96,7.41
2024-04-04 10:00:00.000 -0400,Ada,265.7,88.6,0.2,6.936,209.4,7.42
2024-04-04 10:15:00.000 -0400,Ada,265.2,88.6,0.19,6.963,148.1,7.42
2024-04-04 10:30:00.000 -0400,Ada,265.3,89.1,0.19,7.01,62.8,7.43
2024-04-04 10:45:00.000 -0400,Ada,266.3,89.3,0.2,7.058,53.78,7.44
2024-04-04 11:00:00.000 -0400,Ada,266.2,89.3,0.19,7.113,54.2,7.44
2024-04-04 11:15:00.000 -0400,Ada,266.7,89.7,0.19,7.162,90.0,7.45
2024-04-04 11:30:00.000 -0400,Ada,266.9,89.8,0.19,7.196,101.6,7.45
2024-04-04 11:45:00.000 -0400,Ada,268.3,90.0,0.2,7.24,98.9,7.45
2024-04-04 12:00:00.000 -0400,Ada,268.4,90.0,0.2,7.269,52.04,7.46
2024-04-04 12:15:00.000 -0400,Ada,268.4,90.7,0.2,7.321,47.39,7.46
2024-04-04 12:30:00.000 -0400,Ada,270.0,90.6,0.2,7.37,134.7,7.47
2024-04-04 12:45:00.000 -0400,Ada,269.7,91.3,0.2,7.426,43.75,7.47
2024-04-04 13:00:00.000 -0400,Ada,271.0,91.6,0.2,7.474,74.69,7.48
2024-04-04 13:15:00.000 -0400,Ada,270.3,92.3,0.2,7.526,41.55,7.48
2024-04-04 13:30:00.000 -0400,Ada,270.5,92.6,0.2,7.538,72.0,7.48
2024-04-04 13:45:00.000 -0400,Ada,271.7,92.8,0.2,7.599,82.7,7.48
2024-04-04 14:00:00.000 -0400,Ada,272.4,92.1,0.2,7.638,138.4,7.49
2024-04-04 14:15:00.000 -0400,Ada,271.8,93.7,0.2,7.708,91.4,7.49
2024-04-04 14:30:00.000 -0400,Ada,272.5,94.6,0.2,7.786,78.09,7.5
2024-04-04 14:45:00.000 -0400,Ada,273.4,96.0,0.2,7.952,45.45,7.52
2024-04-04 15:00:00.000 -0400,Ada,275.4,96.1,0.2,8.01,70.41,7.52
2024-04-04 15:15:00.000 -0400,Ada,275.6,96.1,0.2,8.04,65.05,7.51
2024-04-04 15:30:00.000 -0400,Ada,277.1,97.1,0.2,8.1,113.0,7.51
2024-04-04 15:45:00.000 -0400,Ada,276.7,97.0,0.2,8.12,55.47,7.51
2024-04-04 16:00:00.000 -0400,Ada,277.9,97.2,0.2,8.15,53.53,7.51
2024-04-04 16:15:00.000 -0400,Ada,278.9,96.8,0.2,8.17,91.7,7.51
2024-04-04 16:30:00.000 -0400,Ada,280.0,98.3,0.2,8.33,84.8,7.52
2024-04-04 16:45:00.000 -0400,Ada,279.5,97.8,0.2,8.38,106.7,7.53
2024-04-04 17:00:00.000 -0400,Ada,281.0,97.4,0.2,8.44,66.03,7.53
2024-04-04 17:15:00.000 -0400,Ada,281.6,98.2,0.2,8.48,48.57,7.53
2024-04-04 17:30:00.000 -0400,Ada,281.5,98.6,0.2,8.56,58.65,7.54
2024-04-04 17:45:00.000 -0400,Ada,282.5,98.6,0.2,8.56,60.51,7.54
2024-04-04 18:00:00.000 -0400,Ada,283.7,98.8,0.2,8.59,116.8,7.54
2024-04-04 18:15:00.000 -0400,Ada,284.1,99.6,0.2,8.61,56.45,7.54
2024-04-04 18:30:00.000 -0400,Ada,283.3,99.4,0.2,8.54,92.0,7.54
2024-04-04 18:45:00.000 -0400,Ada,280.6,99.1,0.2,8.37,117.2,7.53
2024-04-04 19:00:00.000 -0400,Ada,281.4,98.1,0.2,8.42,54.8,7.52
2024-04-04 19:15:00.000 -0400,Ada,280.7,98.1,0.2,8.36,52.56,7.52
2024-04-04 19:30:00.000 -0400,Ada,280.4,98.4,0.2,8.37,110.3,7.52
2024-04-04 19:45:00.000 -0400,Ada,280.7,98.6,0.2,8.35,67.02,7.52
2024-04-04 20:00:00.000 -0400,Ada,280.5,97.5,0.2,8.31,88.8,7.51
2024-04-04 20:15:00.000 -0400,Ada,279.6,98.7,0.2,8.26,54.85,7.5
2024-04-04 20:30:00.000 -0400,Ada,279.9,98.0,0.2,8.24,54.91,7.5
2024-04-04 20:45:00.000 -0400,Ada,278.9,98.5,0.2,8.19,49.98,7.49
2024-04-04 21:00:00.000 -0400,Ada,279.2,97.1,0.2,8.13,42.06,7.48
2024-04-04 21:15:00.000 -0400,Ada,279.5,96.9,0.2,8.08,57.01,7.48
2024-04-04 21:30:00.000 -0400,Ada,278.9,97.7,0.2,8.07,63.28,7.48
2024-04-04 21:45:00.000 -0400,Ada,279.0,97.9,0.2,8.06,90.1,7.47
2024-04-04 22:00:00.000 -0400,Ada,279.5,96.7,0.2,8.06,52.74,7.47
2024-04-04 22:15:00.000 -0400,Ada,279.5,97.4,0.2,8.05,151.1,7.48
2024-04-04 22:30:00.000 -0400,Ada,278.9,97.6,0.2,8.01,86.1,7.48
2024-04-04 22:45:00.000 -0400,Ada,279.4,98.0,0.2,8.04,59.5,7.48
2024-04-04 23:00:00.000 -0400,Ada,278.4,97.3,0.2,7.987,55.07,7.48
2024-04-04 23:15:00.000 -0400,Ada,278.7,96.3,0.2,7.994,52.64,7.48
2024-04-04 23:30:00.000 -0400,Ada,278.5,97.4,0.2,7.969,74.16,7.49
2024-04-04 23:45:00.000 -0400,Ada,278.0,97.1,0.2,7.968,59.33,7.49
2024-04-05 00:00:00.000 -0400,Ada,277.7,97.4,0.2,7.932,55.76,7.49
2024-04-05 00:15:00.000 -0400,Ada,277.4,97.2,0.2,7.879,60.48,7.49
2024-04-05 00:30:00.000 -0400,Ada,278.0,97.6,0.2,7.877,67.55,7.49
2024-04-05 00:45:00.000 -0400,Ada,277.1,97.2,0.2,7.85,149.8,7.48
2024-04-05 01:00:00.000 -0400,Ada,276.9,97.1,0.2,7.812,99.5,7.49
2024-04-05 01:15:00.000 -0400,Ada,277.1,96.0,0.2,7.793,59.15,7.48
2024-04-05 01:30:00.000 -0400,Ada,277.0,96.3,0.2,7.795,47.24,7.48
2024-04-05 01:45:00.000 -0400,Ada,277.0,96.8,0.2,7.775,66.63,7.47
